datetime_hour,trip_count,hour,day_of_week,month,is_weekend,temperature,precipitation,wind_speed,is_holiday,season_fall,season_spring,season_summer,season_winter
2024-01-01 00:00:00,180,0,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 01:00:00,373,1,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 02:00:00,238,2,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 03:00:00,49,3,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 04:00:00,23,4,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 05:00:00,29,5,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 06:00:00,45,6,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 07:00:00,54,7,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 08:00:00,61,8,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 09:00:00,77,9,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 10:00:00,147,10,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 11:00:00,245,11,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 12:00:00,228,12,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 13:00:00,217,13,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 14:00:00,261,14,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 15:00:00,297,15,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 16:00:00,262,16,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 17:00:00,198,17,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 18:00:00,171,18,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 19:00:00,144,19,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 20:00:00,143,20,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 21:00:00,94,21,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 22:00:00,74,22,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-01 23:00:00,48,23,0,1,0,-1.0,0.0,15.8,1,False,False,False,True
2024-01-02 00:00:00,33,0,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 01:00:00,14,1,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 02:00:00,15,2,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 03:00:00,7,3,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 04:00:00,21,4,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 05:00:00,85,5,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 06:00:00,229,6,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 07:00:00,429,7,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 08:00:00,523,8,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 09:00:00,272,9,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 10:00:00,217,10,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 11:00:00,245,11,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 12:00:00,332,12,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 13:00:00,329,13,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 14:00:00,374,14,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 15:00:00,490,15,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 16:00:00,708,16,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 17:00:00,819,17,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 18:00:00,524,18,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 19:00:00,304,19,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 20:00:00,238,20,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 21:00:00,153,21,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 22:00:00,110,22,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-02 23:00:00,62,23,1,1,0,-0.5,0.0,19.3,0,False,False,False,True
2024-01-03 00:00:00,52,0,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 01:00:00,27,1,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 02:00:00,13,2,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 03:00:00,14,3,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 04:00:00,22,4,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 05:00:00,112,5,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 06:00:00,294,6,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 07:00:00,485,7,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 08:00:00,642,8,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 09:00:00,345,9,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 10:00:00,259,10,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 11:00:00,269,11,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 12:00:00,380,12,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 13:00:00,323,13,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 14:00:00,381,14,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 15:00:00,510,15,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 16:00:00,811,16,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 17:00:00,859,17,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 18:00:00,559,18,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 19:00:00,406,19,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 20:00:00,280,20,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 21:00:00,205,21,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 22:00:00,123,22,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-03 23:00:00,97,23,2,1,0,0.9,0.0,11.0,0,False,False,False,True
2024-01-04 00:00:00,22,0,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 01:00:00,23,1,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 02:00:00,11,2,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 03:00:00,15,3,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 04:00:00,26,4,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 05:00:00,107,5,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 06:00:00,279,6,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 07:00:00,542,7,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 08:00:00,743,8,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 09:00:00,392,9,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 10:00:00,287,10,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 11:00:00,339,11,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 12:00:00,458,12,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 13:00:00,400,13,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 14:00:00,417,14,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 15:00:00,559,15,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 16:00:00,815,16,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 17:00:00,887,17,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 18:00:00,611,18,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 19:00:00,445,19,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 20:00:00,290,20,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 21:00:00,208,21,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 22:00:00,145,22,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-04 23:00:00,99,23,3,1,0,-0.5,0.0,7.1,0,False,False,False,True
2024-01-05 00:00:00,61,0,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 01:00:00,35,1,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 02:00:00,17,2,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 03:00:00,14,3,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 04:00:00,20,4,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 05:00:00,96,5,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 06:00:00,263,6,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 07:00:00,392,7,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 08:00:00,461,8,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 09:00:00,326,9,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 10:00:00,271,10,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 11:00:00,364,11,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 12:00:00,454,12,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 13:00:00,490,13,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 14:00:00,507,14,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 15:00:00,549,15,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 16:00:00,711,16,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 17:00:00,759,17,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 18:00:00,542,18,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 19:00:00,365,19,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 20:00:00,233,20,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 21:00:00,195,21,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 22:00:00,141,22,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-05 23:00:00,117,23,4,1,0,-0.4,0.0,7.6,0,False,False,False,True
2024-01-06 00:00:00,57,0,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 01:00:00,55,1,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 02:00:00,31,2,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 03:00:00,9,3,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 04:00:00,7,4,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 05:00:00,9,5,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 06:00:00,51,6,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 07:00:00,96,7,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 08:00:00,113,8,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 09:00:00,180,9,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 10:00:00,199,10,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 11:00:00,241,11,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 12:00:00,207,12,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 13:00:00,257,13,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 14:00:00,261,14,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 15:00:00,309,15,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 16:00:00,316,16,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 17:00:00,320,17,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 18:00:00,238,18,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 19:00:00,168,19,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 20:00:00,123,20,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 21:00:00,125,21,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 22:00:00,95,22,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-06 23:00:00,75,23,5,1,1,0.5,0.0,5.1,0,False,False,False,True
2024-01-07 00:00:00,84,0,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 01:00:00,52,1,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 02:00:00,32,2,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 03:00:00,29,3,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 04:00:00,9,4,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 05:00:00,18,5,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 06:00:00,30,6,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 07:00:00,70,7,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 08:00:00,143,8,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 09:00:00,220,9,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 10:00:00,283,10,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 11:00:00,326,11,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 12:00:00,368,12,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 13:00:00,347,13,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 14:00:00,398,14,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 15:00:00,406,15,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 16:00:00,370,16,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 17:00:00,288,17,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 18:00:00,271,18,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 19:00:00,197,19,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 20:00:00,192,20,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 21:00:00,132,21,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 22:00:00,112,22,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-07 23:00:00,63,23,6,1,1,0.6,0.0,11.3,0,False,False,False,True
2024-01-08 00:00:00,37,0,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 01:00:00,18,1,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 02:00:00,11,2,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 03:00:00,7,3,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 04:00:00,34,4,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 05:00:00,121,5,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 06:00:00,332,6,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 07:00:00,553,7,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 08:00:00,718,8,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 09:00:00,384,9,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 10:00:00,266,10,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 11:00:00,360,11,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 12:00:00,380,12,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 13:00:00,393,13,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 14:00:00,398,14,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 15:00:00,575,15,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 16:00:00,836,16,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 17:00:00,952,17,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 18:00:00,699,18,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 19:00:00,357,19,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 20:00:00,271,20,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 21:00:00,192,21,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 22:00:00,99,22,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-08 23:00:00,59,23,0,1,0,0.9,0.0,12.0,0,False,False,False,True
2024-01-09 00:00:00,26,0,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 01:00:00,8,1,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 02:00:00,9,2,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 03:00:00,5,3,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 04:00:00,17,4,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 05:00:00,72,5,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 06:00:00,126,6,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 07:00:00,246,7,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 08:00:00,387,8,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 09:00:00,140,9,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 10:00:00,130,10,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 11:00:00,134,11,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 12:00:00,107,12,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 13:00:00,117,13,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 14:00:00,133,14,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 15:00:00,188,15,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 16:00:00,284,16,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 17:00:00,385,17,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 18:00:00,247,18,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 19:00:00,164,19,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 20:00:00,119,20,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 21:00:00,96,21,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 22:00:00,66,22,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-09 23:00:00,55,23,1,1,0,1.3,0.0,15.9,0,False,False,False,True
2024-01-10 00:00:00,25,0,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 01:00:00,17,1,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 02:00:00,12,2,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 03:00:00,5,3,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 04:00:00,21,4,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 05:00:00,99,5,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 06:00:00,327,6,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 07:00:00,615,7,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 08:00:00,711,8,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 09:00:00,387,9,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 10:00:00,279,10,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 11:00:00,331,11,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 12:00:00,417,12,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 13:00:00,370,13,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 14:00:00,363,14,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 15:00:00,489,15,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 16:00:00,733,16,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 17:00:00,1005,17,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 18:00:00,597,18,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 19:00:00,410,19,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 20:00:00,269,20,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 21:00:00,169,21,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 22:00:00,129,22,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-10 23:00:00,90,23,2,1,0,0.2,0.0,17.9,0,False,False,False,True
2024-01-11 00:00:00,42,0,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 01:00:00,21,1,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 02:00:00,9,2,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 03:00:00,18,3,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 04:00:00,20,4,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 05:00:00,115,5,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 06:00:00,269,6,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 07:00:00,566,7,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 08:00:00,736,8,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 09:00:00,435,9,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 10:00:00,308,10,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 11:00:00,308,11,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 12:00:00,391,12,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 13:00:00,443,13,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 14:00:00,411,14,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 15:00:00,613,15,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 16:00:00,811,16,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 17:00:00,981,17,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 18:00:00,648,18,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 19:00:00,423,19,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 20:00:00,309,20,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 21:00:00,225,21,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 22:00:00,163,22,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-11 23:00:00,93,23,3,1,0,-0.5,0.0,11.4,0,False,False,False,True
2024-01-12 00:00:00,48,0,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 01:00:00,30,1,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 02:00:00,14,2,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 03:00:00,19,3,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 04:00:00,18,4,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 05:00:00,64,5,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 06:00:00,86,6,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 07:00:00,83,7,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 08:00:00,48,8,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 09:00:00,69,9,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 10:00:00,46,10,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 11:00:00,84,11,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 12:00:00,71,12,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 13:00:00,107,13,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 14:00:00,107,14,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 15:00:00,116,15,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 16:00:00,138,16,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 17:00:00,181,17,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 18:00:00,208,18,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 19:00:00,133,19,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 20:00:00,125,20,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 21:00:00,115,21,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 22:00:00,89,22,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-12 23:00:00,60,23,4,1,0,0.9,0.0,16.2,0,False,False,False,True
2024-01-13 00:00:00,43,0,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 01:00:00,24,1,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 02:00:00,27,2,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 03:00:00,12,3,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 04:00:00,10,4,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 05:00:00,11,5,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 06:00:00,33,6,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 07:00:00,52,7,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 08:00:00,77,8,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 09:00:00,107,9,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 10:00:00,120,10,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 11:00:00,169,11,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 12:00:00,202,12,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 13:00:00,185,13,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 14:00:00,171,14,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 15:00:00,155,15,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 16:00:00,148,16,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
2024-01-13 17:00:00,100,17,5,1,1,-6.3,0.0,24.5,0,False,False,False,True
